Comment_ID,Post_ID,Comment_Text,Comment_Date,Comment
223567890_40,223567890,"自己排序很後面
嗯…可以報名自願先打國產疫苗嗎？
（舉手）",2021-6-11,"Sort yourself very behind
Hmm ... Can I sign up to voluntarily get domestic vaccines?
(Raise your hand)"
223567890_41,223567890,現在怎麼沒有人去該說病毒是誰害的???????????????  應該一部分的人去追疫苗一部份去追病毒是誰害的阿,2021-6-11,Now why no one should say who should say that the virus is harmful ?????????????????? Should pursue one part of the vaccine who pursue the virus.
223567890_42,223567890,至於說到大量採購的問題，五月爆發以前，疫苗，真的根本沒人要打啊！四月的時候，還要求人來打免得有餘棄量的問題。疫苗保存也不是隨便找冰箱放，一會兒一天不到50人打，疫苗放到快過期，突然變成一天幾千幾萬人要打。每次說到疫苗採購，一會兒都說不要打，一會兒說不夠打，所以到底是⋯？！昏倒。,2021-6-11,"As for the problem of a large number of procurement, before the outbreak of May, the vaccine, no one really wanted to fight! In April, people also asked people to have a problem of abandonment. The vaccine preservation is not to find the refrigerator casually. In less than 50 people a day, the vaccine is about to expire, and suddenly it becomes tens of thousands of people a day. Every time I talk about the vaccine purchase, I said not to fight for a while, and I said it was not enough, so is it? Intersection faint."
223567890_43,223567890,那3700人的臨床試驗是做假的？ 如果是真的，為什麼不能打？你要不要好好想一個 defense 大家的理由。,2021-6-11,"Which clinical trials of 3700 people are fake? If it is true, why not fight? Do you want to think of a reason for Defense."
223567890_44,223567890,"B174，如果這篇結論是真的，那D614G還比較容易被中和，換句話說意思是國產能夠對抗英國變種病毒株D614G，但台灣可能面臨的情況有：
1. CCR 英國台灣變種株
2. 張上淳院長一直沒有給我們看定序原始結果的300株英國變種株的完整序列是否有印度變種病毒株，因為前陣子有印度專機回台灣
3. 南非變種病毒株N501Y剛好會讓antibody binding site改掉，所以中和能力變很差。 
不能保證在台灣沒有南非變種株，因為台灣一直有境外移入的個案，有沒有去過南非的人，我們無從得知。",2021-6-11,"B174, if this conclusion is true, then D614G is relatively easy to be neutralized.
1. CCR British Taiwan variant plant
2. Dean Zhang Shangchun has never given us the complete sequence of the 300 British variants of the original result of the original results of the original results. Is there an Indian variant virus strain?
3. South African variant virus strains N501Y will just make Antibody Binding sit, so neutralization has worse.
There are no South African variants in Taiwan, because Taiwan has always been moved in overseas. We have no way to know whether there are people who have been to South Africa."
223567890_45,223567890,莫德納肩膀酸兩天,2021-6-11,Modner's shoulder is sour for two days
223567890_46,223567890,誰想打國產啦，現在是要強迫打這個了嗎？為什麼我們不能有選擇！,2021-6-11,"Who wants to hit domestic, is it going to force this now? Why can't we have a choice!"
223567890_47,223567890,"路過......
目前工作的醫院開始在施打莫德納了呢
但大部分的人都打AZ

我的同事
第一劑AZ大部分隔天無法來上班，發高燒
我本身全身無力，很難受、疲倦

第二劑
大部分的人沒什麼感覺，都照常來上班
我自己注射處疼痛了至少兩天，體溫維持37度以上至少2天

其他沒太大的感受",2021-6-11,"Passing ...
The current work hospital is starting to hit Modner
But most people play AZ

My colleague
The first dose AZ can not come to work the next day, high fever high fever
I am weak and uncomfortable, tired and tired

Second dose
Most people don't feel much, they come to work as usual as usual
I have pain at least two days by myself, and my body temperature is maintained by 37 degrees or more at least 2 days

There is not much other feelings"
223567890_48,223567890,"目前印度爆開，政府進口也搞不定，真的是沒得選
但怎麼講的國產多差的感覺⋯目前數據跟科學支撐都還行吧？只差第三期防護力實驗欸",2021-6-11,"At present, India is exploding, and the government's imports are unsure. I really don’t have to choose.
But how do you say the difference in domestic production? At present, the data and scientific support are okay? Only the third phase of the protective power experiment 只"
223567890_49,223567890,不打不是更好BNT有18%的嚴重反應AZ有15%嚴重反應，嚴重反應重則死亡輕則血栓，怎麼算都虧，還不如用新冠一號去年就歐美日認證的抗疫情中藥,2021-6-11,"It is not a better BNT that has a serious response of 18%of the severe reaction. AZ has 15%of the serious response. If the serious response, the death is light and the thrombosis is lost."
223567890_50,223567890,當作賣場隨點即送嗎？企業說要買，那買去哪了還不是購買塞車，一般年輕人在第12類後了根據WHO建議全體保護力只要達到60%就足以，因此目前不含國產的就差不多60%了剛好1~11類，這樣12類開始要打只有國產選擇因為已經是非必要施打對象了,2021-6-11,"Was it as soon as it is delivered as a store? The company said that it is necessary to buy it. It is not a buying a traffic jam. Generally, after the 12th category, young people are sufficient as long as the entire protection power is recommended to reach 60%. Category 11, so 12 categories start to hit only domestic choices because it is not necessary to cast objects"
223567890_51,223567890,外國疫苗分給前面11類了，12之後已經是非必要施打群前面11類已經符合60%全體保護，而且順便說一下，疫苗只有3~6個月效力，之後還要再繼續打因此12類排不到的,2021-6-11,"Foreign vaccines are divided into the first 11 categories. After 12, the first 11 categories of the first 11 categories have been met in the first 11 categories. By the way, the vaccine is only effective in 3 to 6 months. Unavailable"
223567890_52,223567890,"可憐台灣的民主被弄成這樣
只想打bnt 拜託垃圾高端留給綠垃圾打就好",2021-6-11,"Poor Taiwan's democracy is made like this
I just want to hit BNT, please leave the garbage high -end for green garbage."
223567890_53,223567890,"如果國產疫苗施打死亡率低的話我願意
反正也沒的選了
對有慢性疾病的人真的很難選
真的很怕不是死在疫情是死在疫苗🥲",2021-6-11,"If the domestic vaccine has a low mortality rate, I would like it
I didn't choose anyway
It's really hard to choose a person with chronic diseases
I'm really afraid that it is not to die in the epidemic or die in the vaccine 🥲"
223567890_54,223567890,"副作用有啥好比較的  
只要你不是孕婦  看保護力就好.",2021-6-11,"What are the side effects?
As long as you are not a pregnant woman to see the protection."
223567890_55,223567890,婆婆(44年次)8日打了AZ，無任何副作用...,2021-6-11,My mother -in -law (44 years) hit AZ on the 8th without any side effects ...
223567890_56,223567890,"這裡再討論疫苗
哪裡討論政治政黨
不想看就不要看啊
又沒有人逼妳",2021-6-11,"Discuss the vaccine here
Where to discuss political parties
Don't watch if you don't want to see it
No one forces you"
223567890_57,223567890,"支持你打國藥疫苗
我OK你先打",2021-6-12,"Support you to take national medicine vaccine
I ok, you hit first"
223567890_58,223567890,Novavax 是使用Sf9的昆蟲細胞，再用baculovirus 感染後表現SARS CoV2的蛋白質，進行後續純化，這系統主要和大腸桿菌比是多了醣基化的修飾，翁啟惠上個月也發表一篇至少要保留必要性醣基修飾才能產生具有保護力的中和性抗體。論物種相似度，CHO和人類遠比Sf9更接近，然後高端生產技術是美國授權技術轉移的，台灣只是負責做，整天喊國產國產，連公司怎麼來的都不清楚，MVC1901這個縮寫你有仔細去理解過了嗎？最佳作法是人類293 細胞，有其他公司也在做，但CHO科學家已經建立病毒感染模式了，不會有太大問題，就醬子。,2021-6-12,"Novavax uses SF9 insect cells, and then uses Baculovirus to be infected with the protein of SARS COV2 for subsequent purification. This system is mainly modified with Glycoticization compared with E. coli. The necessary sugar -based modification can produce neutral antibodies with protective power. On the similarity of species, CHO and humans are far closer than SF9, and then high -end production technology is transferred by the United States authorized technology. Taiwan is just responsible for doing it. It is unclear how the company comes from the company all day. Have you understood it carefully? The best way is human 293 cells, and other companies are doing it, but Cho scientists have established a virus infection mode, and there will be no big problems, just sauce."
223567890_59,223567890,雖然政治不正確，但基於充分接露原則，建議你應該也要把科興、國藥、衛星-V列出來，畢竟這三款在世界施打的數目也不少，民眾有知的權利。,2021-6-12,"Although politics is incorrect, based on the principle of full exposure, it is recommended that you also listed Kexing, National Medicine, and Satellite-V. After all, these three models have been played in the world a lot, and the public has the right to know."
223567890_60,223567890,"蛤？我也覺得3+11是引爆疫情的原因啊 
我沒說3700是假的喔^_^ 別亂扣帽子 
但按正常程序 疫苗就是要在三期期中試驗中取得EUA 才能進行施打 
跟二期試驗人數多寡沒關係吧",2021-6-12,"Clam? I also think 3+11 is the cause of the outbreak.
I didn’t say that 3700 is fake^ _^ Don't buckle the hat
However, according to the normal program vaccine, you need to obtain EUA in the three -stage mid -term test to perform the application
It has nothing to do with the number of people in the second phase of the test, right?"
223567890_61,223567890,那3700人都沒啥大問題啊～ 為什麼要怕呢，3700跟37000也只是增加少數有問題的基數被放大而已，這是生物統計學樣本數的概念。,2021-6-12,There are no big problems in the 3700 people ~ Why are you afraid? The 3700 and 37000 are just increasing a small number of problems with the base. This is the concept of biological statistical sample samples.
223567890_62,223567890,最主要的原因是，我碩班同學負責聯亞的製程與臨床實驗結果報告，他有跟我講實驗的結果消息，我相信他，可以了吧～因為我相信他的那雙做實驗的手，OK 👌嗎？是誰我不能公開，這牽扯到隱私的問題。,2021-6-12,"The main reason is that my classmates are responsible for the report of the process and clinical experiments of Lianya. He has the results of the results of the experiment with me. OK？? I can't make it public, this involves the problem of privacy."
223567890_63,223567890,說真的 我三月飛去美國打BNT，其實看同事打AZ，其實副作用大同小異，AZ沒有不好，不知道為什麼很多人排斥，國產的我不可能會想打，不是不愛國，是台灣很多專利都沒有，也買不到，要做出一流的疫苗是不可能的。,2021-6-12,"Seriously, I flew to the United States in March to play BNT. In fact, watching colleagues playing AZ, in fact, side effects are similar. AZ is not bad. I do There is no patent, and you can't buy it. It is impossible to make a first -class vaccine."
223567890_64,223567890,"終於有一篇認真討論疫苗的文章
最近真的太多太多帶風向跟打國產疫苗的文章
我都快要放棄Dcard不想用了😞
雖然有些爭議部分確實是事實，但更多的都是無謂的攻擊和模糊焦點的討論⋯⋯",2021-6-12,"Finally there is an article that seriously discusses the vaccine
There are really too many articles with wind direction and domestic vaccine recently
I'm about to give up DCARD and don't want to use it anymore
Although some controversial parts are indeed facts, more of them are unnecessary attacks and blurred discussions ..."
223567890_65,223567890,台灣生技圈就這麼小，你覺得勒？我不想講實話啦，你就像是初入江湖的大學生，頂多大二大三程度，推理的，如果不小心猜中那就是運氣好。台灣的大學就這幾間，老師就這麼多，業者也就那幾家，你大概不知道什麼是生醫年會吧～,2021-6-12,"The biotechnology circle in Taiwan is so small, do you think Le? I don't want to tell the truth. You are like a college student who entered the rivers and lakes. At most, you are in the sophomore. You are in reasonable. If you accidentally guess, you are lucky. There are many universities in Taiwan."
223567890_66,223567890,"國產的問題應該是保護力而不是副作用
它們自己都說是拿原始的武漢肺炎病毒來做的
對變種效果可能不太好",2021-6-12,"The problem of domestic production should be protection, not side effects
They all said that they did it with the original Wuhan pneumonia virus
It may not be good for variants"
223567890_67,223567890,"我是相信很安全啦
也看到認識的老人家去參與試驗
但想請問對於變種病毒的保護力怎麼樣
認真想問",2021-6-12,"I believe it is safe
I also saw the old people who met to participate in the test
But do you want to ask?
I want to ask seriously"
267987901_01,267987901,"直接跟你家人講明了啊
說你很擔心，想知道阿公的身體狀況，醫生說什麼之類的，然後針對情形，看有沒有什麼方法能夠幫你阿公，不然什麼情況都不知道，不會有人有辦法給你建議，你也沒辦法改變什麼",2021-10-10,"It is explained directly to your family
Say you are worried, want to know the physical condition of Grandpa, what doctors say, etc., and then, in response to the situation, to see if there is any way to help you Grandpa, otherwise, I don’t know anything. There is no way to change anything"
267987901_02,267987901,"好了啦
不要再黑疫苗了",2021-10-10,"OK
Don't be a black vaccine anymore"
267987901_03,267987901,"很多人都好心給你建議了
你就是拼命找理由說自己做不到🤷🏾‍♀️
甚至反過來咬人說別人沒同理心
這個標題更新是要笑死誰
真心建議除了帶阿公去看醫生
你要不要也去看看心理醫生⋯？

不是大家沒有同理心耶
我阿嬤打完AZ也是不舒服爆吐
我第一時間就叫救護車了
當時也很慌張 在等待阿嬤出院過程也有上網求助
有聽相關科系同學的建議 阿嬤出院後能吃什麼補充營養
阿嬤很快就康復了
你不聽別人建議上來發文到底是⋯？？？",2021-10-10,"Many people have kindly give you suggestions
You are desperately looking for a reason to say that you can't do it 🤷🏾‍♀️
Even the bite in turn says that others are not unreasonable
Who do you want to laugh at this title update?
I sincerely recommend that I have to take a grandfather to see a doctor
Do you want to see the psychologist too?

It's not that everyone doesn't have the same mind
My grandma is uncomfortable after playing AZ
I was called an ambulance as soon as possible
At that time, I was also very panicked.
I have listened to the suggestions of relevant departments.
Grandma recovered soon
Do you not listen to others' suggestions to post a post? Intersection Intersection"
257896541_01,257896541,"有公開透明保護力數據檢驗的國際疫苗

不選國際疫苗根本韓粉智商的塔綠班吧😱😱

打疫苗一定選擇大量接種實例的AZ輝瑞疫苗

🇺🇸FDA藥證資格的輝瑞也很優秀",2021-9-9,"International vaccine with open transparency protection data test

Tower green class that does not choose international vaccine 😱😱 不 不 😱😱 😱😱 😱😱

The AZ Pfizer vaccine with a large number of vaccinations must be selected for vaccine

Pfizer, which is qualified to qualify for FDA drug certificate, is also very good"
257896541_02,257896541,"認真回
每個疫苗的嚴重副作用都很低
Az 也沒不好
至少Az是舊有技術相對也安全
莫德納BNT是新技術
剛研發出來沒多久
才剛過一兩年時間太短
也不能保證以後會不會有其他嚴重副作用",2021-9-9,"Take a serious look
The serious side effects of each vaccine are very low
AZ is not bad either
At least AZ is old and technical is relatively safe
Modner BNT is a new technology
It didn't take long for just research and development
Just a year or two time is too short
It is not guaranteed if there will be other serious side effects in the future"
257896541_03,257896541,"疫苗的疑慮🦆不必
請指定高端疫苗",2021-9-9,"Doubt of vaccine 疑 No need to
Please specify high -end vaccines"
257896541_04,257896541,"保護力跟副作用我選AZ
我今天打的
已經準備好普拿疼跟伊普芬 
前幾天就一直喝水&吞維他命
目前打完快8小時 有點低燒中～",2021-9-9,"Protective power and side effects I choose AZ
I hit today
I have prepared Puja Pain and Ipfen
I have been drinking water & swallow his life a few days ago
At present, it is a bit low -fever after 8 hours after playing ~"
257896541_05,257896541,kmt德明機器人怎麼這樣說你自己,2021-9-9,"KMT Deming Robot, how do you say you?"
257896541_06,257896541,"AZ血栓好發在成年女性，
不要想太多趕快去打吧。
就算是這樣我身邊很多比我大的女生都打完AZ了，都沒什麼事情，就是這幾個疫苗的共同副作用跑不掉，過去就好了，打疫苗前後都要注意休息多喝水。",2021-9-9,"AZ thrombosis is good in adult women,
Don't think too much to fight.
Even so, many girls who are older than me have finished AZ, and there is nothing to do. The common side effects of these vaccines cannot run away. Just in the past, pay attention to drinking more water before and after the vaccine."
257896541_07,257896541,還有記得要把高端接種小黃卡掛在自己身上，病毒看到都不敢動了 婆婆媽媽看到眼睛都亮了 😍🤩,2021-9-9,"Also remember to hang the high -end inoculation of a small yellow card on himself, the virus did not dare to move the mother -in -law and mother when they saw it."
257896541_08,257896541,高端雖然當前公開訊息與多數白老鼠🐁經驗來看，確實副作用是少的，但我是不會直接推薦你打高端，如果你最後決定要打高端，記得先注意自己有沒有相關慢性病症狀，若有請與醫生討論後再前往，祝你健康。,2021-9-9,"Although the high -end public information and most white mouse 🐁 experience, there are really few side effects, but I will not directly recommend you to play high -end. If you finally decide to play high -end, remember to pay attention to whether you have the symptoms of chronic diseases. If you Please discuss with the doctor before going, I wish you health."
257896541_09,257896541,"你真執著副作用，就高端

AZ五億多施打出八百多，這機率已經夠罕見了怕什麼",2021-9-9,"You are really persistent and side effects, just high -end

AZ has more than 800 million more than 800 million, this chance is rare enough to be afraid of"
257896541_10,257896541,我昨天早上打AZ到現在大概1天了，沒有任何感覺…我是不是老人…還是根本沒打…,2021-9-10,I played AZ yesterday morning for about 1 day. I didn't feel anything ... Is I an old man ... or I didn't hit it at all ...
257896541_11,257896541,"寧願有副作用，也不要打保護力未知的疫苗⋯
保護力未知是在打心酸的吧
我打完AZ24小時了
目前只有發燒，吃完退燒藥好很多",2021-9-10,"I would rather have side effects, and do not protect the unknown vaccine ...
The protection is unknown, right?
I have finished AZ24 hours
At present, there is only a fever."
257896541_12,257896541,除高端。其他三款疫苗間隔不是延長到10～12週嗎,2021-9-10,Except high -end. Isn't the other three vaccines extended to 10-12 weeks?
257896541_13,257896541,廢話不用多問直選高端，成為社會上的高端份子，打了高端走路都有風了。,2021-9-10,"There is no need to ask more about the high -end high -end, which has become a high -end member in society."
257896541_14,257896541,"抱歉我舔美打了兩劑莫德納。
純粹看到這種廢文又有選擇障礙的人一律推薦高端",2021-9-10,"Sorry I licking Mei Dona.
People who see such abandoned texts and those who have obstacles are recommended to high -end"
257896541_15,257896541,看副作用選疫苗???,2021-9-10,Look at the side effects to choose the vaccine ???
257896541_16,257896541,高端才是世界上最強的疫苗,2021-9-11,High -end is the strongest vaccine in the world
257896541_17,257896541,打高端我還不如去打破傷風就好,2021-9-12,I might as well break the high -end to break the wound
257896541_18,257896541,"建議選普拿疼成分一樣的藥
ACETAMINOPHEN 
不要選NSAIDs的消炎止痛藥
如IBUPROFEN 
這類非類固醇消炎藥本來就比較容易產生藥物過敏
也有加重肺炎症狀之說
雖較無臨床證據，但寧可選擇比較少風險的囉",2021-9-12,"It is recommended to choose the same medicine with the pain ingredients
ACETAMINOPHEN
Don't choose NSAIDS's anti -inflammatory painkillers
Such as ibuprofen
This type of non -steroid anti -inflammatory drug is relatively easy to produce drug allergies
There is also the saying that the symptoms of pneumonia
Although there is no clinical evidence, it is better to choose less risks."
237788609_01,237788609,"12小時開始發燒
我的手臂持續痛了3-4天🥲真的像全身重感冒",2021-9-9,"Start fever in 12 hours
My arm continued to pain for 3-4 days."
237788609_02,237788609,吃普拿疼！！,2021-9-9,Eat Pu and hurts! Intersection
237788609_03,237788609,"半小時後就開始頭痛然後慢慢發熱了
我的手臂酸痛是半夜出現的
睡一睡壓到 直接痛到嚇醒",2021-9-9,"After half an hour, start headache and slowly fever slowly
My arm soreness appeared in the middle of the night
Sleeping and sleeping, it is so painful to scare wake up"
237788609_04,237788609,"2小時…也太快了吧好可怕😨
樓上半小時..更快欸…
我打完差不多將近4小時了還沒有任何感覺🤔
但越是這樣越害怕嗚嗚",2021-9-9,"2 hours ... It's too fast, it's terrible
Half a half hour upstairs .. Fast ...
I'm almost almost 4 hours after I finished playing
But the more you are so scared"
237788609_05,237788609,我24小時才開始嗨,2021-9-9,I started to be hi 24 hours
237788609_06,237788609,"跟你分享
我昨天16:30打完後，手就開始出現肌肉酸痛，凌晨4:00醒來上廁所，手已經疼痛不已，無法使力，中午之前除了手痛跟拉肚子外，精神狀況都很好，反而睡午覺時候開始頭痛、發燒、身體燥熱，我從小腿到腰部都很疼痛，晚上6:00吃飽飯後吞了一個普拿疼，結果又燒起來了，目前又恢復正常，僅剩下頭痛跟手痛而已",2021-9-10,"Share with you
After I finished playing at 16:30 yesterday, my hand began to have muscle soreness. I woke up at 4:00 am to go to the toilet. The hands were painful and could not force. Before noon, the mental condition was very good except the pain and diarrhea of ​​the hand and diarrhea. I started to have headaches, fever, and hot body when I was sleeping. I was painful from my calf to the waist. I swallowed a general pain after eating at 6:00 in the evening, but I burned it again. It hurts"
237788609_07,237788609,"我早上11點多打
然後現在只有經期的不適感而已XD 
還沒開始high",2021-9-11,"I play more at 11 in the morning
Then there is only a menstrual discomfort now XD
Before starting high"
237788609_08,237788609,"分享一下
昨天早上10點多打的 下午八點開始不舒服 十點多頭開始痛吃了藥去睡覺
今天早上九點多醒來38度 又吃了一顆藥溫度降下去
現在又開始發燒 還在考慮要不要吃藥",2021-9-11,"share
Yesterday at 10 o'clock in the morning at 8 o'clock in the afternoon, I started to pain in the medicine at more than ten o'clock in the afternoon.
I woke up at more than 9 o'clock this morning and took a medicine temperature to drop at 38 degrees.
Now I started to have a fever and consider whether to take medicine"
237788609_09,237788609,我早上十一點半打，打完後手就持續痠痛了，大約六點開始頭痛，八點開始發燒🤒️持續頭痛,2021-9-11,"I played at 11:30 in the morning, and my hand continued to sore with my hand after playing. At about six o'clock, I started to have a headache, and I started to have a fever at 8 o'clock 🤒️ Continuous headache"
237788609_10,237788609,"我早上9:00打完 10點吃普拿疼
大概中午12:00全身發熱 流超多汗
下午4:00肌肉酸痛
現在呢⋯更酸了 連關節都在酸",2021-9-11,"I finished at 10 o'clock in the morning to eat Papa Pain Pain
At about 12:00 noon, the whole body is hot and sweaty
4:00 pm muscle soreness
Now, even more sour, even the joints are sour"
237788609_11,237788609,"我8小時就出現副作用
全身酸痛 疲倦 發燒",2021-9-11,"I have side effects in 8 hours
Systemic soreness and fatigue fever"
237788609_12,237788609,"我9/9號10.20左右打完
打完半個小時手開始痠痛
然後就沒有其他症狀了🤣
但都是能接受的痠痛
不知道是不是我在打前一個禮拜每天都有喝滴雞精跟吃B群",2021-9-11,"I play around 10.20 on 9/9
After half an hour, my hand started to sore
Then there is no other symptoms
But all can be accepted
I don’t know if I drink chicken essence and eat B group every day before playing."
237788609_13,237788609,過了36小時ㄌ目前手臂痛跟體溫變高（37.3左右）而已,2021-9-11,"After 36 hours, the arm pain is now higher (about 37.3)"
237788609_14,237788609,"大家早安 打完的第23個小時
以36.5平安度過昨晚
但到半夜的時候身體逐漸痠痛
頭痛持續🥲",2021-9-12,"The 23rd hour of everyone's good morning
Last night with 36.5 safety
But in the middle of the night, the body gradually sore
Headache continues 续"
237788609_15,237788609,31小時才開始發燒….,2021-9-12,I started to have a fever in 31 hours ...
237764321_01,237764321,我打之前就是有上來爬文啊😂雖然知道每個人身體狀況不同 但就是看個心安嘛！,2021-9-26,"Before I played, I came up and climbed the text. Although I know that everyone has different physical conditions, I just look at it!"
237764321_02,237764321,"我想看啊 
總比看你這廢文好
你是不是沒疫苗打才上來哭啊🤥",2021-9-26,"I want to watch
It's better than depending on you
Did you come up and cry without the vaccine?"
237764321_03,237764321,"發疫苗副作用時刻表的不是想炫耀就是腦子有問題
要紀錄不會寫在記事本喔
想看時事一堆副作用 請想看想分享的人開集中討論還要被罵欸 三小",2021-9-26,"The side effect of the vaccine side effect is not to show off or the brain is problematic.
The record will not be written in the notepad
If you want to see a bunch of side effects of current affairs, please be scolded for those who want to share a concentrated discussion."
237764321_04,237764321,不爽其實可以不要看欸沒人逼你看呀,2021-9-26,"If you are unhappy, you can not see that no one is forcing you to see it"
237764321_05,237764321,"不然你期待在這個版上面看到什麼？
B5 你的想法是正確的，可是這個這個版不就是為了集中討論疫情相關創出來的版嗎。",2021-9-26,"Otherwise, what do you expect to see on this version?
B5 your idea is correct, but isn't this version of the version of the epidemic -related version of the epidemic."
237764321_06,237764321,"一直以來都一大堆   我也不太懂
有副作用po  沒副作用的也po
有時候只是想上來看一些相關新聞
滿滿的都是疫苗心得...
直接關掉
又不是有特殊症狀  都一些常見症狀
是要po上來幹嘛",2021-9-26,"I don’t understand a lot of a lot
There are side effects PO without side effects, and PO
Sometimes I just want to see some related news
Full of vaccine experience ...
Turn off directly
It's not that there are special symptoms and some common symptoms
What are you going to come up?"
237764321_07,237764321,真的 幾篇就算了 一堆,2021-9-26,"A few articles, even a lot"
237764321_08,237764321,"真的==我是來看時事的
你副作用到底關我什麼事，那些說會怕的要上來爬文的，幹不會打之前問醫生喔，以後生病是不是也要上來發文掛號啊？",2021-9-27,"Really == I came to see current affairs
What is your side effects about me? Those who say that they will be afraid of climbing the text, and ask the doctor before they can do it. Do you have to get sick in the future?"
237764321_09,237764321,"我他媽已經要打第二劑了，你吵啥啊
覺得廢文就離開留啥廢言",2021-9-27,"My fuck is going to play the second dose, what are you noisy?
I feel that I will leave what I leave."
237764321_10,237764321,看來疫苗的副作用多了脾氣易怒、反社會人格、語言障礙以及水準下降，方便的話跟大家說一下打什麼疫苗。,2021-9-27,"It seems that the side effects of the vaccine are more irritable, anti -social personality, language barriers, and a decline in standards. If it is convenient, tell you what vaccines to get."
256781234_01,256781234,"20歲 早上10:30左右打的 到現在還生龍活虎
疫苗認證老人🤣",2021-7-21,"At about 10:30 in the morning 20, it is still alive and live tiger
Vaccine certification elderly 证"
256781234_02,256781234,好羨慕你！我現在全身發熱…已經一天😭,2021-7-21,I envy you! I'm hot all over the whole body now ... It's been a day 我
256781234_03,256781234,"也是今天早上8：00打的
現在也沒副作用！",2021-7-21,"It was also played at 8:00 this morning
There are no side effects now!"
256781234_04,256781234,你是今天在仁德國小打嗎 看你的學校在台南🤣,2021-7-21,Are you today in Ren Germany? See your school in Tainan
256781234_05,256781234,不是耶 在安平的慈濟高中,2021-7-21,Is not Jehiri's Tzu Chi High School’s Tzu Chi High School
256781234_06,256781234,我燒到39度多 還一直吐🥲🥲🥲🥲,2021-7-22,I burned until more than 39 degrees and kept vomiting
256781234_07,256781234,我是全身痠痛無力 手又超痛,2021-7-22,"I am sore body and unable to hand, and I am super painful"
256781234_08,256781234,我是B1 我只有大概半夜發燒 38度～38.5左右 頭一點點暈 左手臂偶爾會痠 其餘沒什麼副作用,2021-7-22,"I am B1, I only have a fever in the middle of the night, 38 degrees to about 38 degrees, about a little dizzy left arm, and the left arm occasionally sour. There are no side effects"
256781234_09,256781234,"想知道你的診斷代碼是多少呢
我也有氣喘但都沒收到😭😭
",2021-7-22,"Want to know what your diagnostic code is
I also have asthma but I haven't received it.
"
256781234_10,256781234,我當時7/3說可以報名我就想說去報名看看！報名好了下方顯示我第九類！（我上次去大醫院是五月初的時候….,2021-7-22,"I said 7/3 that I could sign up. I would like to say to see it! After signing up, I will show my ninth category! (I went to the big hospital last time when I was in early May ..."
256781234_11,256781234,"可以！我打完副作用比較不舒服、目前也沒有喘的現象！
建議打針前跟醫生說一聲🤔",2021-7-22,"Can! I have been uncomfortable after finishing the side effects, and I have no pumping at present!
It is recommended to tell the doctor before the injection"
256781234_12,256781234,"7/22打的
7/22晚上頭痛醒全身發熱
我以為沒燒繼續睡 結果睡一個小時就醒一次
手酸腰痠
5:00發現燒到38.3
吃了一顆普拿疼繼續睡",2021-7-23,"7/22
7/22 night headache wake up and fever throughout the body
I thought I didn't burn and continued to sleep, and woke up once when I slept
Soreness
5:00 found burning to 38.3
After eating a Puda pain and continuing to sleep"
256781234_13,256781234,早上9:00打了第一劑，不知道晚上會多麼痛苦🥲,2021-7-23,"I played the first dose at 9:00 in the morning, I don’t know how painful it will be at night"
256781234_14,256781234,"全身痛到哭😭
然後一直燒 降不下來😵‍💫",2021-7-23,"The whole body hurts to cry 到
Then I can't burn it down 降"
256781234_15,256781234,"我的症狀相對的比較輕欸
昨天早上9點打完
晚上10點開始發燒，全身肌肉無力，頭痛，吃顆藥睡個10小時，今天早上就好了",2021-7-23,"My symptoms are relatively light 我
Ported at 9 o'clock yesterday morning
Fever began at 10 o'clock in the evening. The muscles of the whole body were weak, headache, took a medicine for 10 hours, and this morning was fine."
256781234_16,256781234,"我是7/21打的
到今天一直都在反覆發燒沒有其他的副作用
腦袋漲漲的感覺真的很不舒服",2021-7-23,"I played 7/21
Today, I have been repeated fever without other side effects
It feels uncomfortable when the head rises"
256781234_17,256781234,"我昨天下午4:45打的 到了半夜的時候發高燒38～39.5 一直降不下來
然後全身酸痛、嘔吐🥲
剛剛吃了第三顆退燒藥",2021-7-24,"I was hit at 4:45 yesterday until the middle of the night, I couldn't drop by the high fever 38-39.5
Then the whole body sore, vomiting 痛
I just took the third antipyretic medicine"
288765900_01,288765900,"剛打完路過，不過疫苗須知上好像有些都是會發生的反應。
真的不舒服可以直接去醫院的樣子，畢竟如果真的發生什麼Dcard應該還沒有傳感通知能幫你叫救護車。",2021-5-13,"I just passed by, but there seemed to be some reactions that would happen in the vaccine notice.
If you are really uncomfortable, you can go directly to the hospital. After all, if you really happen, there should be no sensing notification to help you call an ambulance."
288765900_02,288765900,"我現在打了四天
也是注射的地方 紅腫痛🥲
但有覺得越來越消了",2021-5-13,"I have played four days now
It is also red, swollen and painful in the injection place 的
But I feel that it is getting more and more disappearing"
288765900_03,288765900,"建議如果真的有不舒服一定要去看醫生！
辛苦你們打疫苗的勇士們了",2021-5-13,"It is recommended that if you really feel uncomfortable, you must go to a doctor!
The warriors who have worked hard to get the vaccine"
288765900_04,288765900,我剛打完兩天還不會是退燒後才腫起來欸好神奇,2021-5-13,I will not be swollen after two days after I finished playing two days.
288765900_05,288765900,"就這樣腫了兩週
現在變成瘀青脫皮",2021-5-13,"Just swollen for two weeks
Now become bruised peeling"
